Molecule         Charge     2S frozen           E_RHF (Eh)          E_CCSD (Eh)       E_CCSD(T) (Eh)
----------------------------------------------------------------------------------------------------
cl2                   0      0     10      -918.9609353931      -919.2569519351      -919.2632424227
cl2o                  0      0     11      -993.7134274389      -994.2026311764      -994.2163017836
clcn                  0      0      7      -551.7885668531      -552.2199559721      -552.2367016855
clcof                 0      0      8      -671.6816527566      -672.3250064872      -672.3435659436
clf                   0      0      6      -558.8442447792      -559.1867639618      -559.1933722471
clf3                  0      0      8      -757.5091353977      -758.2612457004      -758.2800536489
clf5                  0      0     10      -956.1548503352      -957.3235391078      -957.3551963541
clno                  0      0      7      -588.7147516889      -589.2229047004      -589.2445102088
cloocl                0      0     12     -1068.4782780137     -1069.1643460434     -1069.1863125061
co                    0      0      2      -112.7489702114      -113.0438574208      -113.0545920851
co2                   0      0      3      -187.6506108496      -188.1296264816      -188.1476922974
cs                    0      0      6      -435.3294950590      -435.5903110243      -435.6046735449
cs2                   0      0     11      -832.9259277383      -833.3306292655      -833.3532883942
cyclobutadiene        0      0      4      -153.6413465784      -154.1779980427      -154.2013128221
cyclobutane           0      0      4      -156.0821084262      -156.6470707162      -156.6633984882
cyclobutene           0      0      4      -154.8924836051      -155.4385597596      -155.4575696144
cyclopentadiene       0      0      5      -192.7882689077      -193.4576399455      -193.4839246727
cyclopropane          0      0      3      -117.0467519827      -117.4682201925      -117.4800268868
cyclopropene          0      0      3      -115.8187786627      -116.2239052720      -116.2386898579
dioxetan2one          0      0      5      -301.4890591275      -302.2915587641      -302.3177588254
dioxetane             0      0      4      -227.7323068535      -228.3680602916      -228.3851849871
dioxirane             0      0      3      -188.6090782614      -189.1233758573      -189.1401695942
dithiotane            0      0     12      -873.0829429076      -873.6406309545      -873.6591607841
ethanol               0      0      3      -154.0652253738      -154.5412694687      -154.5513573132
f2                    0      0      2      -198.6855771321      -199.0884791874      -199.0975238342
f2co                  0      0      4      -311.6339238439      -312.3140308372      -312.3310493526
f2o                   0      0      3      -273.4635161753      -274.0556775212      -274.0716235858
fccf                  0      0      4      -274.4764742831      -275.1028884005      -275.1209754334
fno                   0      0      3      -228.6329935201      -229.1834442814      -229.2036964101
foof                  0      0      4      -348.2166274892      -349.0254081679      -349.0561756825
formamide             0      0      3      -168.9310156336      -169.4135058613      -169.4275045090
formic-anhydride      0      0      5      -301.4980793677      -302.2998055557      -302.3266102189
formic                0      0      3      -188.7668336600      -189.2656574303      -189.2797401415
furan                 0      0      5      -228.6287317956      -229.3392947380      -229.3670528050
glyoxal               0      0      4      -226.6025819685      -227.2241333472      -227.2451326314
h2                    0      0      0        -1.1245833245        -1.1480521051        -1.1480521051
h2co                  0      0      2      -113.8692106084      -114.1876064881      -114.1968859675
h2o                   0      0      1       -76.0031565137       -76.2013574157       -76.2031168344
h2s                   0      0      5      -398.6847738882      -398.8347813012      -398.8372802395
hccf                  0      0      3      -175.6517807233      -176.0966703884      -176.1110552131
hcl                   0      0      5      -460.0815513948      -460.2362491486      -460.2380738411
